id,level1_state0_dur,level1_state1_dur,level1_state2_dur,level2_state0_dur,level2_state1_dur,level2_state2_dur,level3_state0_dur,level3_state1_dur,level3_state2_dur,level4_state0_dur,level4_state1_dur,level4_state2_dur,level5_state0_dur,level5_state1_dur,level5_state2_dur,level6_state0_dur,level6_state1_dur,level6_state2_dur,level7_state0_dur,level7_state1_dur,level7_state2_dur,level8_state0_dur,level8_state1_dur,level8_state2_dur,level9_state0_dur,level9_state1_dur,level9_state2_dur,level10_state0_dur,level10_state1_dur,level10_state2_dur,level11_state0_dur,level11_state1_dur,level11_state2_dur
15515,5713,0,7994,6264,0,10989,9464,0,7990,16857,9982,7984,18174,9994,7984,15986,9985,7995,6775,0,7989,8129,7997,7996,9893,8000,7991,9897,7991,7994,8944,0,7987
15516,5701,0,7994,6245,0,10994,9455,0,7983,16798,9908,7986,18148,9972,7989,15990,9958,7985,6720,0,7964,8039,7994,7980,9891,8000,7985,9892,7953,7970,8917,0,7945
15518,6281,0,7988,6353,0,11000,9552,0,7999,18222,9966,6878,18710,9646,7992,17990,9796,7999,6602,0,7945,5542,7689,6802,8129,7178,7794,10247,7827,7415,9717,0,7785
15519,6286,0,7983,6355,0,10992,9541,0,7990,18430,9986,7993,19369,9971,7990,18061,9983,7990,6600,0,8014,9387,7997,7984,10560,7992,7999,10551,7987,7995,10051,0,8001
15520,6262,0,7995,6358,0,10987,9552,0,7983,18434,9970,7995,19219,9883,7983,17966,9970,7984,6595,0,7997,9233,7984,7982,10559,7986,7997,10561,7987,7985,10194,0,7992
15521,5392,0,7988,6173,0,10549,8176,0,7644,14641,8514,7314,12421,9449,7834,14615,8089,7683,6493,0,7834,4799,5901,7563,4025,7148,6908,9096,7094,6244,7640,0,7876
15529,6274,0,7987,6362,0,10999,9555,0,8000,18429,9972,7985,19357,10002,8000,18080,9973,8001,6596,0,7986,9374,8001,7999,10556,8000,7985,10568,8002,7986,10207,0,8000
15531,6274,0,7988,4584,0,10750,9556,0,8001,17706,9110,7666,16734,7014,7818,16970,9542,7486,6179,0,7986,8890,7194,7973,9917,7750,6958,8500,4707,7945,10208,0,7639
15533,5683,0,7990,6262,0,10997,9467,0,7982,16846,9991,7996,18154,9905,7990,15962,9988,8000,6763,0,7992,8054,7995,7991,9868,7987,8001,9894,7981,7985,8961,0,7985
15534,6262,0,8000,6347,0,10998,9530,0,7998,18456,9986,7985,19360,9988,7999,18055,9972,7986,6598,0,7985,9388,7986,7988,10554,8001,8000,10568,7986,8000,10193,0,8001
15535,5700,0,7941,6231,0,10985,9474,0,7999,16725,9961,7874,18124,9902,7960,15802,9748,7986,6757,0,7996,7124,7504,7995,9879,7864,7986,9888,7984,7848,8952,0,7880
15536,6281,0,7984,6301,0,10966,9557,0,7997,18452,9968,7997,19354,9983,7998,18065,9966,7990,6609,0,7989,9336,7992,7998,10546,7989,7903,10448,7992,7991,10193,0,7988
15538,6274,0,7988,6353,0,10986,9559,0,8000,18263,9993,7989,19334,9989,7912,17492,9856,7950,6594,0,7989,9073,7931,7989,10557,7996,7023,10091,7979,7997,10117,0,7994
15539,6280,0,7995,6345,0,10991,9552,0,7994,18449,9985,7993,19367,9982,7983,18038,10004,7985,6595,0,7986,9392,7983,7994,10569,7997,8001,10545,7985,7978,10193,0,8001
15540,6274,0,7989,6353,0,10995,9549,0,7984,18467,9983,7987,19335,9983,7984,18041,9966,7984,6585,0,7998,9367,7996,7987,10566,7995,7984,10565,7988,7998,10194,0,7982
15541,6282,0,7987,6353,0,10998,9562,0,7995,18430,9986,7990,19390,9993,7984,18051,9975,7991,6584,0,7987,9377,7990,7987,10574,7996,7985,10561,7983,7986,10205,0,7989
15542,6291,0,7999,6356,0,10983,9542,0,7998,18424,9968,7987,18425,9885,7988,18057,9973,7958,6367,0,7986,9247,7973,7756,10553,7981,7983,10536,7996,7790,10187,0,7981
15543,6267,0,7992,6364,0,10993,9548,0,7991,18295,9940,7996,19117,9780,7913,17682,9884,7842,6600,0,7936,9008,7912,7960,10159,7657,7908,10544,7992,7992,10206,0,7991
15544,5707,0,7551,5726,0,10987,9455,0,7865,16784,9974,7960,18058,9898,7989,15962,9850,7985,6762,0,7822,8051,7991,8001,9826,7859,7983,9888,7991,7994,8953,0,7984
15545,5691,0,7994,6272,0,10998,9466,0,7996,16863,9992,7994,18159,9979,7989,15985,9977,7992,6760,0,7984,8104,7928,7987,9889,7990,7989,9868,7984,7992,8964,0,7983
15548,6279,0,7984,6361,0,10986,9552,0,7995,18436,9972,7989,19348,9988,7982,18073,9988,7996,6602,0,7990,9400,7991,7991,10562,7987,7986,10553,7997,7997,10195,0,7986
15549,6233,0,7985,6356,0,10985,9543,0,7986,18459,9967,7983,19356,9990,7988,18072,9977,7987,6587,0,7999,9356,7995,7993,10548,7992,7995,10550,7997,7997,10185,0,7995
15550,6279,0,7961,6290,0,10990,9558,0,7991,18455,9983,7991,19345,9980,7995,18053,9983,7989,6604,0,7991,9374,7991,7981,10529,7927,7987,10449,7996,8001,10204,0,7995
15551,6282,0,7987,6357,0,10991,9547,0,7989,18441,9985,7998,19381,9974,7999,17981,9858,7983,6608,0,7931,9067,7994,7996,10542,7995,7993,10545,7994,7986,10192,0,7999
15552,6287,0,7981,6353,0,10995,9541,0,7985,18434,9981,7987,19345,9978,7999,18052,9979,7982,6606,0,7994,9376,7866,7980,10552,7994,7988,10557,7983,7993,10193,0,8003
15553,6288,0,7995,6353,0,10983,9541,0,7984,18440,9981,7994,19355,9982,7992,18047,9986,7990,6593,0,7999,9325,7978,7996,10568,7985,7993,10543,7996,7997,10207,0,7990
15554,6283,0,7983,6352,0,10990,9542,0,7985,18439,9981,7980,19380,9982,8000,17932,9979,7990,6600,0,7999,9387,7995,7990,10556,7992,7999,10566,7986,7995,10205,0,7992
15555,6279,0,7988,6357,0,10995,9563,0,7997,18445,9991,7992,19362,9986,8002,18051,9992,7994,6597,0,7984,9375,7990,7998,10546,7991,7992,10545,7999,7998,10196,0,8000
15556,6281,0,7990,6152,0,11000,9551,0,7982,18450,9984,7993,19342,9975,8003,18054,9985,7989,6598,0,7989,9391,7988,7997,10557,8006,7992,10545,8000,7994,10200,0,7999
15557,6272,0,7939,6214,0,10984,9543,0,7989,18425,9977,7990,19620,9985,7981,18065,9990,7983,6478,0,7998,9388,7992,7989,10549,7986,7993,10397,7994,8002,10197,0,7983
15559,6264,0,7977,6342,0,10998,9546,0,7986,18456,9982,7984,19229,9993,7987,18075,9975,7998,6604,0,7992,9364,7985,7987,10549,8000,7982,10547,7993,7990,10195,0,7999
15565,5052,0,7874,6357,0,10991,9542,0,7983,18472,9989,7989,19335,9969,7988,18062,9991,7988,6606,0,7994,9377,7995,7984,10556,7957,7994,10560,8001,7987,10199,0,7990
15566,5980,0,7988,6358,0,10998,9535,0,7989,18425,9998,7988,19339,9987,7992,18089,9963,7984,6597,0,7991,9377,7993,7985,10571,7987,7997,10558,7984,7983,10204,0,7998
15567,6266,0,8000,6346,0,10988,9555,0,7992,18442,9988,8001,19353,9985,7992,18057,9967,7983,6610,0,7990,9377,7996,7991,10556,7984,7989,10565,7990,7997,10205,0,7991
15568,6257,0,7999,6357,0,11007,9552,0,7994,18466,9972,7995,19367,9976,7993,18053,9992,7984,6592,0,7987,9295,7872,7986,10447,7988,7986,10537,7996,7983,10184,0,7995
15569,6282,0,7995,6357,0,10986,9546,0,7839,18405,9989,7993,19327,9864,7827,17961,9973,7996,6605,0,7988,9279,7938,7984,10401,7962,7989,10509,7850,7996,10144,0,7922
15571,4927,0,7982,6350,0,10990,9542,0,7996,18457,9983,7998,19382,9976,7996,18076,9982,7988,6594,0,7989,9386,7985,7999,10543,7984,7997,10538,8007,7991,10201,0,7998
15572,6182,0,7995,6356,0,10994,9555,0,8001,18457,9982,7839,19323,9981,7986,18053,9985,7999,6584,0,7988,9191,6151,7983,10543,7995,7996,10503,7824,7997,10191,0,7989
15573,6280,0,7983,6362,0,10986,9564,0,7983,18416,9988,7989,19370,9987,7984,18071,9976,7989,6588,0,7996,9361,7997,7994,10552,8006,7982,10532,7984,7995,10200,0,8001
15574,6265,0,7984,6368,0,10998,9535,0,7983,18451,9991,7995,19323,9994,8001,18087,9972,7982,6610,0,7987,9378,7991,7984,10557,7990,7941,10512,7873,7991,10195,0,7990
15576,6201,0,7989,6352,0,10993,9542,0,7984,18451,9987,7993,19220,9978,7979,18065,9987,7967,6482,0,7991,9381,7985,7984,10563,7999,7983,10550,7987,7998,10187,0,7985
15577,6265,0,7991,6356,0,10983,9549,0,7988,18437,9997,7999,19363,9975,7979,18055,9985,7990,6600,0,8000,9370,7998,7994,10561,7981,8005,10534,7986,7992,10200,0,8001
15578,6283,0,7989,6347,0,10993,9539,0,7990,18427,9985,7993,19339,9984,7987,18067,9995,7999,6592,0,7982,9361,7988,7986,10549,7990,7999,10540,8001,7985,10195,0,7986
15579,6278,0,7994,6358,0,10993,9511,0,7985,18452,9976,7990,19354,9988,7988,18064,9985,8001,6586,0,7994,9375,7988,7991,10547,7989,7982,10559,7999,7989,10207,0,8000
15580,6278,0,7994,6360,0,10994,9556,0,8004,18353,9980,7988,19298,9946,7989,18079,9971,7987,6605,0,7991,9295,7988,7984,10550,7997,8002,10540,7994,7994,10182,0,7999
15581,5707,0,7988,6258,0,10993,9440,0,7929,16869,9987,7946,18042,9977,7983,15960,9989,7996,6759,0,7992,8109,7997,7987,9906,7995,7993,9876,7988,7997,8974,0,7990
15582,6291,0,7984,6361,0,10997,9546,0,7993,18450,9980,7986,19369,9974,7989,18070,9983,7983,6594,0,7988,9358,7991,7984,10536,7992,7980,10561,7990,7759,10196,0,7993
15590,6274,0,7881,6346,0,10990,9551,0,7983,18405,9900,7989,19365,9968,7998,17725,9874,7992,6601,0,7993,9381,7988,7992,10566,7998,7987,10558,7996,7992,10203,0,7990
15591,6274,0,7999,6354,0,10864,9419,0,7996,18316,9937,7997,19161,9982,7985,17901,9923,7982,6591,0,8000,9351,7992,7985,10557,7993,7986,10072,7973,7987,10204,0,7989
15592,6279,0,7984,6385,0,11008,9548,0,7990,18431,9969,7986,19337,9988,7988,18068,9974,7991,6595,0,7981,9332,7991,7999,10530,7996,7989,10556,7998,7995,10191,0,7992
15596,5688,0,7999,6265,0,10992,9467,0,7989,16848,9989,7991,18160,9979,7994,15955,9987,7986,6757,0,7988,8124,7992,7981,9889,7989,7995,9877,7999,7995,8898,0,7986
15598,6285,0,7986,6361,0,10996,9551,0,7993,18468,9972,7999,19371,9986,7999,18060,9989,7989,6597,0,7982,9365,7993,7982,10521,7882,7994,10554,8001,7988,10199,0,7981
15599,31329,0,7990,6370,0,10985,9550,0,7998,18445,9976,8001,19318,9973,8001,18046,9978,7983,6583,0,7992,9366,7986,7999,10586,7984,7997,10533,7991,7991,10198,0,7994
15601,6261,0,7985,6367,0,10984,9561,0,7989,18447,9994,8001,19345,9974,7990,18052,9981,7984,6594,0,7994,9356,7992,7986,10558,7988,7986,10554,7999,7989,10196,0,7986
15605,6292,0,7993,6348,0,10985,9549,0,7995,18448,9975,7995,19296,9858,7993,17947,9865,7986,6595,0,7995,9345,7995,7977,10553,7986,7989,10527,7926,7985,10194,0,7986
15606,6271,0,7991,6347,0,10986,9535,0,7982,18435,9969,8001,19362,9982,7984,18044,9988,7979,6595,0,7991,9365,7992,7989,10558,8001,7987,10538,7999,7988,10190,0,7992
15607,1019,0,7984,6166,0,10095,9450,0,7872,18321,9956,7991,19253,9952,7989,18067,9985,7974,6492,0,7987,9302,7886,7979,10415,7964,7992,10115,7527,7892,10139,0,7987
15608,6273,0,7998,6350,0,11000,9554,0,7982,18442,9981,7995,19354,9978,7996,18058,9976,7992,6604,0,7993,9369,7996,7996,10543,7987,7985,10563,7999,7982,10209,0,7982
15609,6277,0,7902,6348,0,10981,9563,0,7955,18269,9893,7892,19118,9981,7989,18066,9994,7886,6458,0,7991,9386,7997,7789,10501,7853,7990,10538,7983,7996,10186,0,7869
15610,5692,0,7994,6253,0,11000,9467,0,7985,16878,9988,7989,18166,9977,7990,15841,9987,7984,6602,0,7972,8133,7999,7990,9895,8000,7983,9875,7985,7983,8952,0,7985
15611,5692,0,7995,6263,0,10985,9450,0,7988,16878,9983,7985,18114,9978,7990,15975,9989,7994,6753,0,8001,8111,7998,7994,9879,7998,7982,9884,7983,7985,8961,0,7987
15612,6273,0,7999,6355,0,10984,9535,0,7991,18458,9976,7984,19364,9963,7993,18055,9982,7989,6606,0,7983,9367,8000,7997,10552,7988,7990,10534,7997,8000,10189,0,7990
15613,6286,0,7989,6347,0,10991,9551,0,7992,18452,9988,8000,19366,9993,7997,18057,9985,7988,6595,0,7987,9379,7991,7983,10568,7995,7994,10535,7999,7984,10181,0,7996
15615,6263,0,7996,6360,0,10988,9540,0,7994,18455,9987,7988,19260,9851,7993,18046,9967,7992,6608,0,7979,9372,7982,7993,10555,7992,7991,10556,7982,7983,10200,0,7986
15616,5706,0,7991,6261,0,10987,9474,0,7997,16899,9982,7993,18171,9972,7989,15972,9991,7998,6763,0,7985,8132,7994,7984,9885,7997,7987,9894,7996,7997,8968,0,7993
15617,6264,0,7990,6343,0,10986,9549,0,7985,18438,9977,7991,19323,9998,7990,18080,9973,7987,6600,0,7994,9384,7993,7994,10574,7989,7998,10540,8002,7989,10197,0,7989
15618,6284,0,7992,6353,0,10988,9543,0,7988,18459,9991,7992,19347,9995,7992,18032,9973,7999,6585,0,7982,9378,7980,7990,10558,7987,7988,10545,7988,8004,10210,0,7984
15619,6265,0,7988,6364,0,10843,9471,0,7828,18396,9990,7991,19193,9980,7998,18065,9984,7992,6584,0,7983,9306,7898,7997,10565,7982,8000,10526,7823,7996,10179,0,7982
15620,6275,0,7997,6359,0,10991,9559,0,7997,18463,9990,7993,19366,9992,7990,18079,9981,7995,6588,0,8000,9374,7995,7998,10550,7991,7997,10561,7982,7992,10199,0,7987
15621,6263,0,7984,6364,0,10990,9535,0,7981,18448,9882,7998,19347,9977,7993,18037,9971,7993,6594,0,7992,9375,7986,7992,10557,7987,7988,10582,7996,7998,10207,0,7997
15630,6279,0,7993,6366,0,10983,9549,0,7981,18433,9994,8000,19357,9993,7984,18073,9987,7986,6594,0,7990,9378,7996,7990,10537,7985,7993,10561,7987,7986,10191,0,7998
15631,5701,0,7991,6244,0,10985,9456,0,7990,16642,9373,7988,18153,9986,7983,15976,9966,7988,6773,0,7990,8117,7991,7980,9911,7989,7994,9887,7996,8000,8952,0,7999
15632,6285,0,7984,6360,0,10994,9551,0,7990,18440,9987,7994,19350,9991,7987,18069,9978,8001,6587,0,7997,9354,7983,7987,10571,7988,7995,10559,7998,7988,10190,0,7990
15633,6281,0,7994,6358,0,10991,9546,0,7992,18437,9999,7997,19377,9972,7997,17964,9990,7994,6595,0,7984,9390,7999,7984,10551,7981,7983,10564,7997,7989,10193,0,7995
15634,6278,0,7990,6367,0,10999,9557,0,7981,18450,9980,7985,19333,9973,7996,18017,9766,7987,6593,0,7998,9048,7724,7995,10503,7918,7990,10495,7703,7989,10201,0,7987
15635,6278,0,7995,6353,0,10993,9550,0,7989,18470,9981,7999,19388,9978,7999,18059,10000,7994,6587,0,7993,9374,7987,7994,10565,7994,7989,10547,7992,7993,10193,0,7994
15636,6277,0,7984,6356,0,10984,9537,0,7994,18440,9984,8003,19240,9941,7990,17984,9925,7985,6602,0,7991,9389,7979,7982,10556,7986,7998,10559,7998,7993,10203,0,7989
15637,6283,0,7990,6356,0,10983,9553,0,7984,18434,9981,7984,19344,9982,7993,17948,9600,7986,6589,0,7984,9396,7988,8002,10541,7994,7996,10558,7987,7997,8349,0,7532
15638,6283,0,7991,6356,0,10993,9554,0,7992,18459,9982,7991,19252,9941,7987,18076,9990,7955,6512,0,7989,9312,7977,7993,10477,7989,7961,10550,7987,7290,10189,0,7997
15640,6275,0,7992,6361,0,10989,9550,0,7984,18447,9986,7989,19374,9980,8003,17897,9836,7986,6606,0,7986,9354,7996,7982,10552,7996,7994,10485,7975,7987,10191,0,7992
15642,6278,0,7992,6359,0,10983,9549,0,7989,18444,9970,7985,19341,9992,7996,18061,9965,7988,6587,0,7994,9294,7968,7976,10552,7986,8002,10547,7992,7987,10197,0,7995
15643,5709,0,7987,6257,0,10993,9466,0,7987,16857,9974,7998,18157,9988,7988,15981,10002,7985,6749,0,7992,8134,7984,7983,9920,7992,7992,9889,7996,7985,8956,0,7986
15644,6272,0,7989,6359,0,10989,9543,0,7993,18213,9972,7984,19363,9983,7990,18091,9972,7983,6585,0,7806,9328,7987,7984,10533,7998,7987,10427,7933,7992,10209,0,7996
15645,6277,0,7985,6363,0,10995,9536,0,7983,18447,9980,7989,19343,9992,7983,18018,9930,7998,6600,0,7983,9365,7987,7982,10558,7992,7992,10563,7998,7993,10211,0,7993
15646,6290,0,7987,6350,0,10996,9557,0,7983,18446,10128,7987,19254,9896,7717,18016,9974,7997,6590,0,7985,9389,7991,7984,10580,7992,7981,10568,8000,7994,10203,0,7958
15647,6296,0,7998,6361,0,10985,9547,0,7994,18276,9972,7887,19332,9968,7997,18061,9993,7998,6588,0,7999,9370,7997,7978,10550,7996,8000,10544,7988,7980,10199,0,7987
15648,23808,0,7987,6362,0,10906,9407,0,7983,18442,9982,7999,19355,9980,7921,17984,9976,7196,6113,0,7991,9337,7862,8003,10432,7989,7985,10291,7671,7992,10201,0,7984
15649,6268,0,7992,6356,0,10984,9564,0,8000,18476,9990,7997,19353,9983,7987,18078,9965,7990,6600,0,7988,9289,7872,7987,10558,7998,7987,10526,7938,7986,10172,0,7925
15650,5687,0,7986,6257,0,10991,9466,0,7988,16857,9970,7997,18152,9986,7999,15976,9971,7965,6721,0,7924,8143,7997,7997,9886,7984,7996,9892,7984,7993,8961,0,7878
15651,5663,0,7992,6364,0,10994,9555,0,7992,18435,9992,7986,19355,9972,7996,18073,10002,7946,6551,0,7998,9370,7990,7992,10571,7989,7999,10554,7986,7986,10191,0,7998
15652,6281,0,7994,6357,0,10978,9549,0,7997,18458,9983,7990,19341,9978,7997,18045,9981,7986,6599,0,7985,9366,7982,7988,10537,7998,7996,10536,7989,7988,10193,0,7985
15653,6268,0,7982,6354,0,10987,9559,0,7995,18450,9994,7988,19376,9987,7996,18080,9977,7988,6494,0,7993,9377,8002,8001,10556,7994,7986,10564,8000,7858,10171,0,7987
15654,6284,0,7993,6352,0,10994,9564,0,7989,18425,9975,7986,19345,9976,7988,18063,9981,7988,6603,0,7982,9393,7988,7988,10546,7990,7987,10542,7996,7982,10207,0,7995
15655,6284,0,7993,6359,0,10998,9557,0,7987,18431,9990,7987,19340,9985,7992,17884,9971,7984,6595,0,7999,9375,7986,7992,10566,7984,7986,10555,7993,7690,9907,0,7982
15656,6287,0,7989,6370,0,10988,9550,0,7994,18443,9981,7993,19354,9978,7997,18059,9984,7984,6611,0,7997,9375,8000,8004,10579,7999,7992,10545,7994,7995,10207,0,7980
15659,6271,0,7992,6352,0,10992,9546,0,7993,18440,9985,7999,19362,9981,7986,18044,9975,7996,6595,0,8000,9389,7990,7989,10532,7992,7987,10536,7994,7996,10207,0,7994
15660,6252,0,7987,6362,0,10986,9556,0,8000,18453,9987,7987,19388,9988,8001,18080,9987,7986,6597,0,8001,9358,8002,8001,10526,7975,7999,10566,8001,7987,10208,0,7998
15661,6277,0,7999,6371,0,10995,9534,0,7997,18457,9989,7988,19361,9975,7982,18061,9974,7985,6591,0,7994,9393,7998,7994,10428,7987,7988,10562,7997,7987,10193,0,7984
15662,6275,0,7994,6368,0,10991,9563,0,8005,18440,9978,7996,19355,9983,7992,18067,9972,8000,6582,0,7985,9368,7985,7993,10553,7992,7989,10538,7996,7996,10201,0,7982
15663,5859,0,7989,6363,0,10983,9554,0,7983,18456,9987,7987,19346,9989,7994,18049,9989,7990,6608,0,7988,9345,7994,7997,10560,7990,7963,10526,8000,8002,10191,0,7994
15664,6263,0,7987,6357,0,10997,9552,0,7992,18448,9990,7997,19386,9994,7984,18049,9977,7997,6604,0,7985,9383,7993,7992,10540,7984,7994,10554,7998,7989,10197,0,7998
15666,6272,0,7896,6308,0,10987,9558,0,7999,18454,9991,7992,19339,9998,7975,18064,9977,7963,6482,0,7994,9209,7982,7993,10559,7984,7986,10556,7990,7984,10188,0,7999
15667,6275,0,7994,6349,0,10999,9550,0,7992,18446,9983,7991,19180,9999,7992,18051,9982,7990,6587,0,7991,9369,7991,7990,10484,7909,7992,10539,7991,7991,10107,0,7937
15668,6262,0,7993,6349,0,10989,9535,0,7986,18476,9965,7984,19343,9908,7984,18086,9934,7987,6603,0,7989,9375,7985,7985,10552,7989,7987,10161,7990,7866,10178,0,7989
15670,6260,0,7993,6349,0,10969,9454,0,7992,18350,9984,7992,19352,9997,7853,18041,9999,7992,6584,0,7993,9370,7992,7992,10484,7907,7992,10413,7993,7992,10179,0,7922
15671,6276,0,7989,6358,0,11000,9540,0,7997,18465,9980,7954,19271,9980,7990,17928,9949,7902,6579,0,7995,9365,7992,7988,10293,7962,7993,10554,7993,7987,10198,0,7991
15672,6273,0,8000,6357,0,10993,9547,0,7988,18439,9983,7999,19362,9979,7870,18052,9973,7981,6608,0,7995,9379,7904,7990,10551,7990,7998,10564,7988,7993,10183,0,7983
15673,6262,0,7992,6265,0,10997,9551,0,7992,18445,9996,7991,19349,9999,7992,18052,9986,7991,6585,0,7992,9356,7992,7990,10553,7993,8006,10538,7993,7992,10202,0,7996
15674,6271,0,7997,6358,0,10985,9548,0,7960,18349,9984,7998,19364,9979,7990,18054,9994,7999,6592,0,7982,9317,7903,7995,10549,7998,7989,10569,7996,7991,10197,0,7985
15676,6284,0,7986,6366,0,10983,9554,0,7990,18445,9985,7997,19363,9985,7986,18056,9987,7981,6603,0,7983,9376,7989,7984,10543,7983,7999,10561,7995,7990,10191,0,8000
15677,6292,0,7994,6353,0,10988,9556,0,7988,18428,9984,7999,19350,9985,7998,18082,9984,7997,6594,0,7984,9372,7991,7808,10546,8001,7988,10547,7998,7996,10177,0,7995
15689,6275,0,7983,6349,0,10994,9544,0,7993,18446,9993,7997,19355,9985,7995,18063,10001,7990,6583,0,7992,9370,7984,7993,10562,7984,7985,10545,7988,7995,10213,0,8006
15690,6259,0,7996,6357,0,10982,9559,0,7986,18422,9988,7986,19353,9995,7989,18097,9979,7984,6603,0,7985,9371,7994,7988,10557,7994,7986,10566,8000,7983,10185,0,7984
15691,5690,0,7990,6267,0,10985,9466,0,8000,16855,9917,8000,18142,9971,8000,15996,10003,8001,6765,0,7996,8052,7837,7994,9893,7993,7987,9919,7996,7990,8970,0,7983
15692,6261,0,8000,6347,0,10985,9558,0,7985,18457,10001,8000,19357,10002,8001,18078,9988,7999,6597,0,7987,9373,8000,8000,10567,7987,7999,10554,8001,7999,10207,0,8001
15693,6268,0,7983,6357,0,10986,9554,0,7983,18422,9987,7990,19365,9972,7987,18090,9986,7982,6595,0,7999,9377,7991,7998,10530,7994,7989,10558,7992,7989,10197,0,7988
15694,6275,0,7996,6361,0,10986,9545,0,7996,18460,9981,7999,19291,9390,7988,18064,9973,7985,6603,0,7755,9014,7914,7994,10538,7807,7995,10567,7988,7993,10044,0,7984
15695,6276,0,7999,6362,0,10985,9556,0,7986,18457,10000,8000,19355,10001,7988,18068,9972,7999,6595,0,8002,9376,7987,8000,10538,8000,8000,10570,7999,8001,10193,0,8000
15696,5693,0,7996,6257,0,10989,9450,0,8000,16877,9968,7995,18170,9991,7989,15989,9979,7992,6766,0,7997,8128,7988,7994,9879,7989,8000,9878,8000,7992,8978,0,7991
15699,6274,0,7994,6339,0,10994,9544,0,8004,18480,9976,7996,19352,9967,7987,18084,9978,8000,6610,0,7980,9387,7989,7993,10578,7997,7996,10555,7995,7983,10192,0,7989
15700,4540,0,7986,6362,0,10985,9554,0,8000,18371,9889,7986,19345,10001,8000,18053,10003,7860,6569,0,8000,9375,8001,7999,10554,7987,8000,10541,7902,8000,10207,0,8002
15701,5713,0,7994,6276,0,10982,9473,0,7988,16859,9981,7986,18174,10010,7983,15977,9995,7994,6778,0,7981,8118,7996,7990,9902,7987,8000,9912,7996,7991,8969,0,7990
15702,6275,0,8000,6346,0,11002,9540,0,8001,18445,9987,8002,19371,9988,7986,18066,9987,8000,6611,0,7986,9375,7988,8000,10554,8000,8000,10570,8000,8000,10206,0,8002
15703,6276,0,7994,6355,0,10933,9456,0,7987,18435,9981,7994,19354,9994,7996,18068,9980,7985,6597,0,7986,9272,7967,7912,10463,7986,7991,10554,8001,7988,10197,0,7989
15704,6281,0,7987,6348,0,10987,9550,0,8001,18424,9977,7988,19365,9967,7994,18066,9982,7992,6602,0,7992,9368,7989,7985,10560,7996,7994,10553,7989,7995,10186,0,7985
15705,6262,0,7889,6167,0,10944,9555,0,8001,18389,9918,7998,19385,9988,7986,17941,9902,41957,6610,0,7999,9389,7972,8003,10430,7903,8000,10555,7999,7999,10194,0,7998
15706,6291,0,7988,6352,0,11001,9555,0,7985,18422,9920,7990,19359,9998,7991,18073,9983,7994,6605,0,7994,9376,7984,7937,10447,7971,7993,10558,8000,7993,10204,0,7985
15707,6271,0,7998,6352,0,10993,9539,0,7980,18431,9982,7994,19333,9990,7982,18044,9969,7993,6602,0,7982,9374,7991,8000,10551,7992,7989,10552,7998,7986,10203,0,7994
15708,6274,0,7993,6361,0,11000,9536,0,7995,18408,9974,7980,19270,9989,7986,18018,9902,7989,6598,0,7993,9300,7854,7989,10548,7990,7991,10364,7920,8005,10196,0,7978
15709,6275,0,8000,6361,0,11000,9554,0,7988,18456,10001,7999,19275,9958,8001,18080,9973,8000,6597,0,7999,9387,7985,7999,10554,7987,7987,10564,7987,8000,10208,0,7999
15710,6270,0,7999,6353,0,10997,9562,0,7997,18449,9993,7992,19339,9966,7985,18070,9976,7990,6601,0,7994,9381,7981,7985,10554,7992,7993,10479,7978,7994,10179,0,7961
15711,6275,0,7986,6357,0,10984,9551,0,7988,18443,9971,7986,19350,9981,7994,18078,9991,8000,6592,0,7992,9363,7989,7988,10562,7991,7983,10557,7996,7999,10200,0,7996
15712,6212,0,7984,6352,0,11004,9530,0,7989,18441,9982,7994,19380,9990,7987,17395,9976,5263,3494,0,7996,9375,7995,7990,10542,7998,7993,10560,7975,7994,10196,0,7984
15713,6277,0,7998,6353,0,10987,9455,0,7995,18450,9984,7999,19315,9929,7993,18040,9977,7987,6591,0,7992,9237,7949,7998,10557,7992,7998,10441,7944,7992,10190,0,7985
15714,6277,0,7999,6349,0,10999,9553,0,7991,18450,9972,7994,19373,9981,7991,17972,9976,7993,6612,0,7997,9352,7998,7997,10553,7992,7984,10535,7991,7991,10209,0,7990
15715,6265,0,7986,6349,0,11000,9541,0,8001,18427,9848,7999,19233,9931,7986,17802,9958,8000,6583,0,7985,9374,8002,8000,10569,7999,8000,10567,7987,7849,10013,0,7987
15717,5670,0,7988,6221,0,10578,8540,0,7868,16885,9608,7971,18179,9977,7972,15983,9981,7985,6773,0,7996,8140,7989,7983,9916,7985,7983,9891,7993,7992,8967,0,7995
15718,6242,0,8002,6353,0,10985,9549,0,7992,18433,9977,7995,19256,9905,7986,17907,9871,7999,6590,0,7988,9364,7988,7998,10553,7993,7994,10536,7992,7991,10200,0,8000
15719,6271,0,8000,6373,0,10983,9546,0,7992,18441,9992,7995,19322,9984,7993,18071,9975,7994,6581,0,7997,9348,7991,7992,10545,7997,7992,10544,7998,7993,10191,0,7989
15720,6263,0,7993,6362,0,10984,9551,0,7992,18430,9986,7990,19339,9997,7993,18043,9985,7991,6599,0,7991,9367,7991,7993,10540,7990,7991,10538,7993,7992,10191,0,7991
15726,6251,0,7999,6361,0,11000,9555,0,8000,18430,10001,7999,19362,9986,8001,18080,9974,8001,6596,0,7875,9361,7999,15082,10554,7987,8000,10555,7999,7999,10193,0,7988
